日期,账号,标题,链接,摘要,标签,正文,来源
"Tue, 15 Sep 2026 02:22:48 +0000",艾邦机器人,机器人产品动态 l 宇树 G1+大升级；蓝虫具身推出模块化人形机器人,https://www.aibangbots.com/a/12971,,,亮点：头部装触觉、模块化组装更适配多元化需求,rss
2026-09-15 15:22:30+00:00,IEEE Spectrum Robotics,Digit 5 May Be the First Humanoid Robot Worker That’s Truly Safe,https://spectrum.ieee.org/humanoid-robot-safety,,,"<p><span>Despite the recent deluge of videos of humanoid robots doing backflips and kung-fu, the actual pace of progress towards humanoids …</span></p>",rss
"Tue, 15 Sep 2026 16:07:08 GMT",InfoQ 机器人,月之暗面：网传创始人及员工信息系恶意造谣；OpenAI 放弃今年上市；iPhone Duo炒到9万，黄牛贷款欲囤货｜AI周报,https://www.infoq.cn/article/HEN8icBvRCoKVvo2dSNA?utm_source=rss&utm_medium=article,,,"<div align=""right""><a href=""https://www.infoq.cn/article/HEN8icBvRCoKVvo2dSNA?utm_source=rss&amp;utm_medium=article"">点击查看原文></a></div>",rss
"Tue, 15 Sep 2026 10:43:28 +0000",量子位,无问芯穹联合清华、上交正式开源具身端侧推理引擎APXInf，Pi 0.5性能SOTA,https://www.qbitai.com/2026/09/489460.html,,,卡位具身智能规模化落地“最后一公里”！,rss
"Wed, 16 Sep 2026 08:22:40 +0800",极客公园,OpenAI、Anthropic、谷歌联手研究 AI 安全；微信员工辟谣 AI 助手小微「偷隐私」；美国已在太空部署武器,http://www.geekpark.net/news/370375,,,"<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/3c/59/3c59b7cfce167a72c033a3331aec9abf.png"" /></p>
<h2>因加大 AI 投入 报道称字节跳动 2026 上半年净利润下降</h2>
<p>据报道，由于加大了在人工智能领域的投资，字节跳动 2026 年上半年净利润同比出现下降。同时，受 TikTok 等海外业务推动，字节跳动上半年营收同比增长 30%，海外收入占比再创新高。字节跳动未对以上数据置评。</p>
<p>在净利润下降的同时，字节跳动的净利润率也出现了持续下滑。此前有外媒曾报道，字节跳动 2023 年净利润率为 26%，2024 年为 21%。而从最新数据看，字节跳动在 2026 年上半年的净利润率进一步下降至 16.7% 左右。</p>
<p>报道称，字节跳动近期从银行获得约 300 亿美元贷款，这是该公司有史以来规模最大的一笔贷款，可为其不断飙升的 AI 投资提供资金支持。而字节跳动在国内最大的竞争对手们也正在募资，为自身的人工智能布局提供资金支持。阿里巴巴正寻求通过大规模配股募集约 100 亿美元，用于人工智能基础设施建设支出。智谱 AI 于近日启动了总额 50 亿美元的股权及可转债发行，以支撑其人工智能相关投入。（来源：新浪科技）</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/fb/c8/fbc809f540947ddaefac88af2ecf0cf9.png"" /></p>
<h2>「三巨头」联手，OpenAI、Anthropic、谷歌 Deepmind 开始合作研究 AI 安全措施</h2>
<p>9 月 15 日消息，随着美国各界对 AI 可能威胁经济和国家安全的担忧不断升温，OpenAI 开始与主要竞争对手 Anthropic 和谷歌 DeepMind 合作研究 AI 安全措施，进一步推动行业共同应对潜在风险。</p>
<p>OpenAI 全球政策主管克里斯 &middot; 莱恩透露，公司与 Anthropic 和谷歌围绕 AI 安全问题的接触持续了数周。OpenAI 认为，三家公司开展这类协调并不需要专门获得反垄断豁免。「<strong>尝试合作、优先保障安全，对大家都更好</strong>。」</p>
<p>当地时间上周六，Anthropic CEO 达里奥 &middot; 阿莫迪发表了一篇 3800 词的长文，呼吁放缓最先进 AI 系统的研发，让研究人员有更多时间了解潜在威胁，也让 AI 生存风险迅速进入公众讨论。OpenAI CEO 萨姆 &middot; 奥尔特曼和 SpaceXAI 负责人埃隆 &middot; 马斯克很快对阿莫迪的主张<strong>表达支持</strong>。（来源：新浪财经）</p>
<h2>美光展示全球首个 512GB DDR5 内存模组，支持 9200MT/s 传输速率</h2>
<p>9 月 15 日消息，Micron（美光）当地时间展示了全球首个 512GB DDR5 内存模组。这一产品<strong>属于 3DS RDIMM</strong>，通过硅通孔 (TSV) 堆叠 DRAM Die 最大化单封装内存容量。</p>
<p>单条 512GB 意味着其在双路 24 内存插槽（12 通道 1DPC / 6 通道 2DPC）配置下<strong>可在单一服务器上实现 12TB 的内存容量</strong>。此外，这一内存模组支持 9200MT/s 传输速率，相比 4 个 128GB 模组节能超 60%。</p>
<p>美光预计 512GB DDR5-9200 3DS RDIMM&nbsp;<strong>将于 2027 年下半年量产</strong>，AMD、英特尔正在下一代服务器处理器平台上进行该内存模组的验证工作。（来源：新浪财经）</p>
<h2>Meta 计划明年上半年部署新一代自研 AI 芯片</h2>
<p>9 月 15 日消息，据彭博社今天（15 日）报道，Meta 计划明年上半年在数据中心<strong>部署新一代自研 AI 芯片</strong>，希望在运行 AI 模型时进一步<strong>降低成本和能耗</strong>。</p>
<p>Meta 于 2023 年公布自研 AI 芯片计划，目前正在测试<strong>第三代产品 MTIA 450，代号 Arke</strong>。下一代 MTIA 500 代号 Astrid，",rss
"Tue, 15 Sep 2026 14:01:55 +0800",极客公园,给 AI 发外设，戴森派摄像头进嘴、绿联给充电宝开了扇窗,http://www.geekpark.net/news/370328,,,"<p>AI 正在把所有硬件重新做一遍，这句话说了三年，这周轮到了一把牙刷。</p>
<p>今天，IFA 柏林开展，一千九百个品牌都在不同角度展示自己的创新力，连戴森都掏出了一款牙刷来告诉行业，我也能用 AI 玩出花样，牙刷 Dyson CameraJe 刷头下藏着一颗 1 毫米的摄像头，每秒盯着你哪颗牙没刷干净。联想打造了个人智能体 Qira，横跨着电脑、手机、手表等多设备生态。你在哪里，智能体跟随服务到哪里。</p>
<p>我们发现，不少公司想明白了一件事，与其从零生一个新物种，不如顺手改造一个老物件。牙刷、手表、鼠标、充电宝，全是用了几十年的东西，AI 不负责发明它们，AI 负责把它们重做一遍。改造，正在比发明更快地成为这个秋天的硬件主题。</p>
<p>正当一批人忙着证明无处不 AI 的时候，也有人对 AI 不屑一顾。电子纸徽章 TICKEY 不发光，充一次电能挂两个月。一位创客造的相机，按下快门吐出一张永不褪色的电子纸照片。「我用技术还原物品本身」也成为当下造物的一条思路。</p>
<p>我们还注意到手机背后的磁吸接口正在长出新物种。磁吸墨水屏、磁吸充电宝，磁吸拍照神器，IFA 上，绿联甚至给自家的磁吸充电宝开了透明天窗，既想要屏，也想要充电功能。大家对手机内的功能升级审美疲劳时，开始琢磨手机外的其他玩法了。手机背面，或许正在变成手机硬件的下一个配货架。</p>
<p>以下，是「造物 100」栏目第 5 期推荐的最新造物。</p>
<h1>Violoop：给 AI 找工位，配了一套键盘和鼠标</h1>
<p>所有公司都在教 AI 找接口，深圳的 Bvio 反着来，选择给 AI 造一个工位，并配上了一套键盘和鼠标。</p>
<p>Violoop 是一个手掌大小、带触摸屏的小盒子，HDMI 线抓取你的屏幕画面，USB 口模拟真实键鼠。把它插上任何一台 Windows、Mac 或 Linux 电脑，AI 就能像人一样看着屏幕、动手操作。一些传统没有接口的老软件，AI 都能打开。9 月 4 日在 IFA 柏林全球首秀，Kickstarter 定档 9 月 15 日，早鸟价 399 美元，零售价 699 美元，10 月发货。</p>
<p>该团队 CEO Jaylen He 是 YC W19 的连续创业者，CTO 出身 MIT，此前在 ADI 给 Xbox 和 HoloLens 设计过芯片。今年 3 月，团队一个月内连拿两轮融资，IFA 首秀当天官宣种子轮累计 2000 万美元。</p>
<p>它最认真的设计其实在安全上。付款、删除、发消息这类关键操作，全部卡在一颗实体按键后面，你不按它不动；锁屏走人它继续干活，干完了推送通知找你。别人的 AI 安全是一行设置项，它的安全是一颗必须亲手按下去的按钮。</p>
<p>更有意思的是它选择的方向。AI 操作电脑这件事，所有大厂都在软件层解，写插件、接 API、做自动化框架，而存量世界里绝大多数软件根本没有合适的接口。Violoop 从硬件层把这个问题整个绕开，让 AI 用人类的方式用电脑，等于把整个旧软件世界一次性变成了 AI 可以操作的。上周 Anthropic 刚发布 MHS 标准，给 AI 操控实验室和产线设备修统一接口。巨头在工厂修路，Violoop 赌的是同一件事在每个人书桌上的版本。</p>
<p>（想要了解更多内容：👉 硬件加强版「WorkBuddy」，拿下数亿融资，瞄向你的终极上下文）</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/55/39/55395da829e878d5dfa0c0c91df462a0.png"" /></p>
<h1>带摄像头的牙刷 Dyson CameraJet：戴森把刷牙这件事重造了一遍</h1>
<p>一百多年来，刷牙全凭手感和自觉。戴森觉得这事不该再靠猜，于是它把一颗 1 毫米的摄像头藏进了刷头底下。CameraJet 每秒扫描 28 帧，机器学习实时识别刷毛没够到的牙缝，发现缝隙后 100 毫秒内，会朝那个点精准喷出一股漱口水。它不是给你计时打分的 App，它真的看得见你哪里没刷到。售价 499 美元，9 月初在巴黎发布、柏林 IFA 场边展出，官方状态是即将开售。</p>
<p>这是戴森第一次做牙刷。今年它一口气发了十款新品，首席工程师 Jake Dyson 给出的主题是，从纯机械设备转向能看、能想、能响应的智能机器。</p>
<p>戴森还为这套系统重新设计了牙膏。它没把摄像头当成加在牙刷上的一个功能，而是把刷牙这件事的全部假设推倒重来了一遍。当然，换个角度看，专用牙膏也成为一种持续性的耗材。</p",rss
"Tue, 15 Sep 2026 13:54:51 +0800",极客公园,造物 100 #06｜自动驾驶上轮椅了，口袋相机学会飞行，AI 教练上了雪场,http://www.geekpark.net/news/370325,,,"<p>硬件创新力正在消失。</p>
<p>9 月 10 日，苹果发布了筹备多年的首款折叠屏 iPhone Duo，又是一款集大成之作，困扰多年的折叠屏折痕有了「苹果」解法。但我们明显发现硬件创新的品类迭代速度开始变得缓慢，这两年「原来还能有这种东西」的哇塞时刻越来越少。大家似乎默认，下一个时代级的硬件新品类短期内等不来，与其赌一个新物种的诞生，不如在成熟产品上做新的形态和能力。</p>
<p>所以硬件创新来到了大融合时代。你做手持影像，我做会飞的手持影像；你做智能轮椅，我做会自动驾驶的智能轮椅；你做录音手环，我做能录环境音的录音手环。这期名单里的产品，几乎每一件创新产品前都有一个独特的限定词。</p>
<p>融合创新并没有好坏，手机当年就是相机、电话和电脑集成出来的新品类。但更关键的应该是，用户价值。价格翻倍是否真的给用户带来了新的价值，还是虚构了一个用户的需求？在潮水退去时，每位造物者都要抓稳自己的锚绳。</p>
<p>以下，是「造物 100」栏目第 6 期推荐的最新造物。</p>
<h1><strong>会变形的口袋相机 HoverAir Versa：手里拍着拍着，它飞起来了</strong></h1>
<p>这是全球第一台既是手持云台相机、也是一款自拍无人机的。拆掉机翼，它可以是一台 Osmo Pocket 类型的口袋云台机。设备自带屏幕、录制键和摇杆，几秒变形展开，同时它起飞时，还可以变成一台自主跟拍的无人机。同一颗镜头，同一段素材，可以从不同视角记录，这也是这款产品最大的卖点之一。目前该产品正在众筹进行中，2026 年秋季在美国上市。</p>
<p>但做它的 Zero Zero Robotics 不是新面孔，它曾开发出 HoverAir X1，是自拍无人机品类早期产品之一。他们认为创作者，既想要拍 vlog，也想要航拍镜头，但大家都不想同时背两台设备出门，也不想花大功夫把同一个景点的素材调成一致，所有造了个一机两用，剪辑时连调色都省了。</p>
<p>不过，这款产品变形结构的耐久性、飞行模式下的续航，都要等首批实测。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/af/c6/afc66b9b56ddc240ed5936e6a643daa3.png"" /></p>
<h1><strong>「无人驾驶」的智能轮椅 Strutt ev1c：自动规避行人与障碍，语音输入指令</strong></h1>
<p>这是一台会自动驾驶的电动轮椅。车上有两颗激光雷达、十颗深度传感器、六颗超声波加两颗摄像头实时构建 3D 地图。在 Co-Pilot 模式下，它能自动避开行人、宠物和台阶边缘。Auto-Pilot 模式下，轮椅的无人驾驶能力更「强」，你只需要在屏幕上点个目的地，或者直接说一句带我去厨房，它就自己规划路线开过去。</p>
<p>依靠于四轮独立悬挂设备、ABS 和电子稳定系统，无论是 13 度的坡，还是铺满鹅卵石路，据介绍，这款设备都照走不误，出远门还能被拆成五个模块塞进后备箱。</p>
<p>轮椅这个品类，一百多年没有发生过路线级的变化。电动化解决了力气问题，但操控依然需要完好的手部功能和空间判断力，但 Strutt 把自动驾驶的整套技术栈搬了进来，操控轮椅的逻辑也发生了改变。</p>
<p>更有意思的是，自动驾驶技术在汽车行业卷了十年，激光雷达和感知算法的成本被打到了地板价，才让一台轮椅装得起两颗激光雷达。汽车行业卷出来的技术红利，第一批溢出的受益者，也到了坐轮椅的人。</p>
<p>不过它的价格还没公布，这套传感器配置不会便宜，这也或许会成为它能不能走出展台的关键。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/20/49/2049fcd9dd34e1a362635e01f22b61cc.png"" /></p>
<h1><strong>租房党的光伏储能 EcoFlow STREAM 5000：让 AI 替你管电费</strong></h1>
<p>这是一套插上就能用的家庭太阳能发电和储能系统，可以给已有的阳台光伏加上电池和智能管理，专门为欧洲市场的租房者和公寓住户设计。不需要打孔、不需要改电路、也不需要房东同意，插电即用，搬家还能拆走。10 月还会上线断网也能跑电力的本地模式。</p>
<p>它搭载的 Oasis 3.0 系统能够理解动态电价规则、能看天气预报、学你的用电习惯。你对 AI 助手说一句，明早七点前用最便宜的电把车充满，它就能自己排计",rss
"Tue, 15 Sep 2026 14:30:00 +0000",TechCrunch AI,Discover how to take your startup from prototype to production at TechCrunch Disrupt 2026,https://techcrunch.com/2026/09/15/discover-how-to-take-your-startup-from-prototype-to-production-at-techcrunch-disrupt-2026/,,,"Learn how to scale your startup breakthrough from prototype to production at TechCrunch Disrupt 2026 with scaling leaders, Adrian Macneil (Foxglove), John Mackey (MBRYONICS), and Boris Sofman (Bedrock Robotics). Register before September 25 to save up to $200 on your pass.",rss
"Tue, 15 Sep 2026 13:00:00 +0000",TechCrunch AI,"Early Anthropic hire, former METR COO have found a way to rein in rogue AI agents",https://techcrunch.com/2026/09/15/early-anthropic-hire-former-metr-coo-have-found-a-way-to-rein-in-rogue-ai-agents/,,,"Their startup, Artificial Intelligence Underwriting Company (AIUC) has raised $40 million in a Series A round led by Ribbit Capital, with participation from First Harmonic.",rss
