日期,账号,标题,链接,摘要,标签,正文,来源
"Tue, 25 Aug 2026 06:37:23 +0000",艾邦机器人,让机器人实现智能感知交互！汉威科技与卓益得联合发布全球首款电容式全身电子皮肤,https://www.aibangbots.com/a/12567,,,汉威科技与周一的 导读 汉威科技与卓益得联合发布全球首款电容式全身电子皮肤，为仿生机器人提供类人全身触觉感知与 [&#8230;],rss
"Tue, 25 Aug 2026 03:20:48 +0000",艾邦机器人,国产电子皮肤，销量猛增超1000%！一文盘点：电子皮肤材料供应商！,https://www.aibangbots.com/a/12552,,,电子皮肤：人形机器人触觉感知的关键,rss
2026-08-25 10:00:03+00:00,IEEE Spectrum Robotics,AI Companion Robots Are Closing the Human Connection in Modern Homes,https://spectrum.ieee.org/ollobot-ai-companion-robot,,,"<p><em>This article is brought to you by <a href=""https://ollobot.com/"" target=""_blank"">Ollobot</a>.</em></p><p>From about 2017, individuals began to truly connect with the initial …</p>",rss
"Tue, 25 Aug 2026 09:31:16 +0000",量子位,从开源走向共建：范式联合优必选等十余家具身巨头发布PhanthyMotus新计划,https://www.qbitai.com/2026/08/479314.html,,,近日，范式正式举办 PhanthyMotus 生态社区共建计划发布会，宣布其首个通用具身Agent底座从“开源”迈入“多方共建”新阶段。,rss
"Tue, 25 Aug 2026 06:39:51 +0000",量子位,半年3轮10亿，他们都投了这家已经把机器人卖到500个家庭的公司,https://www.qbitai.com/2026/08/479132.html,,,字节、汇川等已入股未来不远机器人最新一轮融资,rss
"Tue, 25 Aug 2026 02:22:01 +0000",量子位,具身大满贯还全开源！原力灵机DM0.5登顶RoboDojo，且clone且珍惜,https://www.qbitai.com/2026/08/478791.html,,,机器人大脑新SOTA,rss
"Wed, 26 Aug 2026 08:10:18 +0800",极客公园,苹果突袭发布 M6 与 M5 Ultra 芯片与新款 Mac Mini；字节发布 AI 办公产品「豆包工作」；SpaceX 拟千亿美元建设第二座「星际基地」｜极客早知道,http://www.geekpark.net/news/369355,,,"<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/f7/a7/f7a727198293e27295310112470e0ab3.png"" /></p>
<h2>苹果突袭发布 M6 与 M5 Ultra 芯片，新 Mac mini、Mac Studio 全面押注本地 AI</h2>
<p>8 月 25 日，苹果未举办发布会，直接上架了两款全新自研芯片 M6 与 M5 Ultra，以及搭载它们的新款 Mac mini 与新款 Mac Studio，并即刻开启预购。M6 是苹果首颗采用 2 纳米工艺的芯片，配备 12 核 CPU 与 12 核 GPU，苹果称其拥有「全球最快的单线程性能」。</p>
<p>根据苹果介绍，配备 M6 芯片后，Mac mini 的 AI 性能最高可提升 4 倍，存储速度与图形处理速度提升 2 倍，CPU 性能提升 40%。而搭载 M5 Pro 芯片的 Mac mini 则提供更专业的性能。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/2e/eb/2eeb5b243a2b68d6a24bd990657f92be.png"" /></p>
<p>M5 Ultra 是此次更新的真正主角。它采用四晶粒（quad-die）3nm 架构，是苹果芯片史上首次使用该设计，晶粒间互联带宽达 4.4TB/s，最高提供 36 核 CPU 与 80 核 GPU，支持最高 512GB 统一内存，内存带宽达 1.2TB/s，AI 性能最高提升 4.3 倍。</p>
<p>新款 Mac Studio 的 M5 Max 版本起售价 2,499 美元，M5 Ultra 版本起售价 5,499 美元，顶配（256GB 内存 + 16TB 存储）售价高达 18,299 美元，512GB 内存版本预计 10 月下旬推出。国行 8 月 27 日上午 9 点开始预购，比美国晚两天，9 月 22 日发售。</p>
<p>两款新品的卖点都明确指向本地 AI：苹果官方将新 Mac Studio 定位为「端侧 AI 的终极桌面设备」，可在本地运行超大参数模型；新 Mac mini 则支持通过雷电 5 接口将多台设备集群化，协同运行更大的 AI 模型。</p>
<p>价格方面，新 Mac mini、Mac Studio 起售价较上代上调 100 至 200 美元，在内存芯片供应紧张、价格飙升的背景下，苹果也将部分成本压力传导给了消费者。（来源：极客公园）</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/b4/c7/b4c740a520d78bf4bd19cfd848f70a58.png"" /></p>
<h2>OpenAI 恢复 ChatGPT Plus 用户 5 小时使用限额</h2>
<p>8 月 25 日，OpenAI 宣布，针对 ChatGPT Plus 订阅用户在 Codex 与 ChatGPT Work 上的 5 小时滚动使用限额正式恢复，每月 100 美元与 200 美元的更高档订阅暂不受影响。</p>
<p>OpenAI 产品负责人 Thibault Sottiaux 解释，5 小时限额有助于平滑算力负载，从而保持 Plus 套餐的慷慨程度。数周前，OpenAI 曾暂停该限额、仅保留每周用量上限，此次恢复在 Plus 用户中引发热议，不少用户抱怨长时间运行的任务将因此被打断。（来源：TechCrunch）</p>
<div>&nbsp;</div>
<div>
<h2>英伟达宣布推出 Jetson Orin Nano 2 机器人计算机</h2>
<p>8 月 25 日，英伟达宣布推出 Jetson Orin Nano 2 机器人计算机，重新定义入门级边缘人工智能。Jetson Orin Nano 2 拥有每秒 78 万亿次 AI 运算、8GB 内存和 8 核 Arm CPU，在 AI 和视频处理性能上实现了显著飞跃，打造出一个经济高效、节能的系统。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/6f/ac/6facac40db1247e63e27db047f0ca03e.png"" /></p>
<p>Jet",rss
"Tue, 25 Aug 2026 22:46:38 +0800",极客公园,苹果 Mac mini M6 发布：两年涨 2500 块，AI 税反噬「龙虾神机」,http://www.geekpark.net/news/369354,,,"<section class=""wx-article-wrap"">
<section><img alt=""图片"" class=""rich_pages wxw-img"" src=""https://imgslim.geekpark.net/uploads/image/file/6c/52/6c52023a3461bd0d95507378a6bb11bf.jpeg"" style=""display: block; width: 661px !important; height: auto !important; vertical-align: bottom; margin: 0px;"" /></section>
<section class=""js_darkmode__bg__0 js_darkmode__0"">「内存涨价狂潮」，专门吃掉便宜的那一档</section>
<section>
<p style=""text-align: left; margin: 0px;""><strong class=""js_darkmode__1"" style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">作者｜张勇毅</strong></p>
<p style=""text-align: left; margin: 0px;""><strong class=""js_darkmode__2"" style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">编辑｜靖宇</strong></p>
</section>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">只要是今年持续有关注 AI 软件领域的人，你一定不会忘记 Mac mini 在其中的「江湖」地位：因为 OpenClaw 爆火，这类工具要一台机器长期开着跑，因此量大管饱的 Mac mini M4 成为了版本答案，即使它已经是 2024 年的产品，但依旧没有阻挡大家的热情，最终将其捧上龙虾神机的宝座。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">半年过去，北京时间 8 月 25 日晚，苹果突然更新了 Mac mini 和 Mac Studio。国行 Mac mini 6999 元起，Mac Studio 19999 元起。</p>
<img alt=""图片"" class=""rich_pages wxw-img"" src=""https://imgslim.geekpark.net/uploads/image/file/2b/0e/2b0efcd73e04b11399642d3fb8e20bec.jpeg"" style=""display: block; height: auto !important; vertical-align: bottom; margin: 0px 8px 25px; width: 676.984px !important;"" />
<p style=""font-family: Optima-Regular, PingFangT",rss
"Tue, 25 Aug 2026 19:03:47 +0000",TechCrunch AI,"Stability AI, maker of image generator Stable Diffusion, raises $76 million in fresh funding",https://techcrunch.com/2026/08/25/stability-ai-maker-of-image-generator-stable-diffusion-raises-76-million-in-fresh-funding/,,,The company's new fundraising total now stands at $232 million.,rss
