日期,账号,标题,链接,摘要,标签,正文,来源
2026-08-17 15:33:42+00:00,IEEE Spectrum Robotics,Is Shipyard Welding the Right First Job for Humanoid Robots?,https://spectrum.ieee.org/persona-ai-humanoid-robot-welding,,,"<p>Humanoids desperately need to stop making YouTube videos and get a job already, and <a href=""https://persona.ai/"" rel=""noopener noreferrer"" target=""_blank"">Persona AI</a> is one of the …</p>",rss
"Mon, 17 Aug 2026 09:30:49 +0000",量子位,共生知行发布人形机器人赛车Demo：以卡丁车测试双足机器人的“全身智能”,https://www.qbitai.com/2026/08/474537.html,,,8月17日，具身智能初创公司共生知行发布双足人形机器人驾驶卡丁车Demo,rss
"Mon, 17 Aug 2026 09:04:37 +0000",量子位,人形机器人开始打国球了！两台机器人完整打完11分制比赛,https://www.qbitai.com/2026/08/474518.html,,,没有遥控、没人喂球,rss
"Mon, 17 Aug 2026 07:39:56 +0000",量子位,终于！世界模型进入“有声时代”：24FPS画面+48kHz立体声实时生成,https://www.qbitai.com/2026/08/474334.html,,,即将完全开源,rss
"Tue, 18 Aug 2026 07:55:18 +0800",极客公园,宇树发布「机器超人」：原地跳高 2m；豆包上线新功能，手机可远程控制电脑；吉利汽车架构调整，李书福辞任董事会主席｜极客早知道,http://www.geekpark.net/news/368929,,,"<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/97/e6/97e602224f6f011d8cdf3f207b9bbf69.png"" /></p>
<h2>宇树科技发布「超人」机器人，并定 8 月 19 日科创板上市</h2>
<p>8 月 17 日，宇树科技发布了一款人形机器人新品「超人」，原地跳高 2m，极限速度 12.66m/s（0.85m 腿长），超越全世界全人类原地跳高和奔跑速度纪录。</p>
<p>宇树科技表示，全新整机刚用 3 个多月研发出来，未来几个月还有很大的完善空间。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/a2/1b/a21b3f96d74fbf720ab1120d9906b7ba.png"" /></p>
<p>早在今年 4 月，宇树 H1 机器人就跑出 10m/s 刷新世界纪录，逼近博尔特速度极限。如今「超人」再次打破纪录，并成功超越人类极限。</p>
<p>宇树科技 8 月 12 日宣布，旗下人形机器人累计生产下线约 18,000 台（仅包括仿生双足人形的数量，不含其他类人形机器人或轮式底盘人形）。</p>
<p>同日，宇树科技发布首次公开发行股票科创板上市公告书称，公司股票将于 2026 年 8 月 19 日在上海证券交易所科创板上市。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/08/0f/080f48df13d6796081639754fddc0d07.png"" /></p>
<p>根据此前公告，宇树科技发行价格 150.80 元/股，中一签（500 股）需缴款 7.54 万元。（来源：格隆汇）</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/43/54/435480900ec4b278701d42ba294cf174.png"" /></p>
<h2>OpenAI 与英伟达扩大计算潜在机会，到 2030 年计算规模或达 6000 亿美元</h2>
<p>8 月 17 日，根据英伟达发布的新闻稿，OpenAI 将在 PORTS-Pike 建设并运营一座世界级的人工智能工厂。AI 工厂将采用英伟达的全栈 DSX AI 工厂平台，包括 GPU、CPU、网络和基础设施软件。初步部署预计将提供 4.25 吉瓦的 AI 工厂产能。</p>
<p>OpenAI 承诺将在 2030 年前大规模部署 NVIDIA AI 基础设施。OpenAI 现有和计划中的承诺约占 NVIDIA 计算 12 吉瓦，如果英伟达将 PORTS Pike 协议扩展到最初的 4.25 吉瓦之外，将有机会扩展至约 16 吉瓦。英伟达表示，在这些层面上，这一机会代表到 2030 年 NVIDIA 计算量约为 6000 亿美元。（来源：财联社）</p>
<p>&nbsp;</p>
<h2>史诗级 IPO 前夕，Anthropic 据称 2028 年营收料高达 2000 亿美元</h2>
<p>8 月 17 日，据美媒，Anthropic 公司最新的一份文件显示，其第二季度营收超过 115 亿美元，较 2025 年同期的 7.87 亿美元实现约 14 倍的强劲增长。据路透，两位熟悉 Anthropic 公司财务情况的人士称，预计到 2028 年，Anthropic 公司年营收将达到 1900 亿至 2000 亿美元。</p>
<p>据悉，Anthropic 已于 6 月向美国证券交易委员会秘密提交 IPO 相关文件，进入静默期。受此约束，公司不得对外发布涉及自身财务表现的公开信息。此前英国《金融时报》称，多位 Anthropic 的投资者透露，该公司预计将在 10 月以 2 万亿美元甚至更高的估值上市。若该预测成真，Anthropic 将超越 SpaceX，成为史上规模最大的首次公开募股。（来源：格隆汇）</p>
<p>&nbsp;</p>
<h2>阿里巴巴开放权重模型下载量过去半年突破 30 亿</h2>
<p>8 月 17 日，根据 Hugging Face 的报告，阿里巴巴旗下的开放权重模型通义千问（Qwen）过去半年全球下载量突破 30 亿次，高居第一。相比下 Google 的开放权重模型",rss
"Mon, 17 Aug 2026 13:54:45 +0800",极客公园,被 AI 碾压 30 年后，人们重新爱上了下棋,http://www.geekpark.net/news/368897,,,"<p style=""text-align: left;""><span style=""font-weight: bold; color: #000000;"">作者｜Techno 之王</span></p>
<p style=""text-align: left;""><span style=""font-weight: bold; color: #000000;"">编辑｜靖宇</span></p>
<p style=""text-align: left;"">&nbsp;</p>
<p style=""text-align: left;"">1997 年 5 月 11 日，纽约。</p>
<p style=""text-align: left;"">IBM 的超级计算机「深蓝」在六局对决中，以 3.5 比 2.5 击败国际象棋世界冠军卡斯帕罗夫。</p>
<p style=""text-align: left;"">这是人类第一次在智力游戏的最高殿堂输给机器。</p>
<p style=""text-align: left;"">那场比赛的最后一局只用了 19 步。卡斯帕罗夫在一个经典开局中走出了罕见的失误，深蓝精准地抓住了机会，迅速将局面推向不可挽回。</p>
<p style=""text-align: left;"">终局时，卡斯帕罗夫猛地站起来离开棋桌，脸上写满了震惊和愤怒。他后来公开指控 IBM 在幕后使用了人类棋手协助，拒绝接受这个结果。</p>
<p style=""text-align: left;""><span style=""font-weight: bold;"">那一天，全世界都在讨论同一个问题&mdash;&mdash;在机器面前，人类的智力还有尊严吗？</span></p>
<p style=""text-align: left;"">时间快进到 2016 年 3 月，首尔。</p>
<p style=""text-align: left;"">Google DeepMind 的 AlphaGo 以 4 比 1 击败韩国围棋九段李世石。这一次冲击比深蓝更大，因为围棋被视为「人类智慧的最后堡垒」。围棋的可能局面数远超宇宙中的原子总数，专家们此前预测 AI 至少还需要十年才能在围棋上战胜人类顶尖棋手。李世石在第四局下出的那步「神之一手」，以万分之一的概率让 AlphaGo 短暂迷失，赢下了人类仅有的一局。</p>
<p style=""text-align: left;"">后来人们意识到， <span style=""font-weight: bold;"">这可能是人类对围棋 AI 的最后一胜 </span>。</p>
<p style=""text-align: left;"">2017 年 5 月，乌镇。AlphaGo 3 比 0 横扫当时世界排名第一的柯洁。柯洁在第二局中盘趴在桌上，赛后说了一句让所有人沉默的话，「去年我觉得它的下法还接近人类，但今天」</p>
<p style=""text-align: left;""><span style=""font-weight: bold;"">「它下得像围棋之神 </span>。」</p>
<p style=""text-align: left;"">同年，DeepMind 宣布 AlphaGo 退役，转向更「有用」的科学研究领域。</p>
<p style=""text-align: left;"">棋盘上的战争，对机器来说已经不值得再打了。</p>
<p style=""text-align: left;"">从深蓝到 AlphaGo，这些人机对决构成了一个清晰而悲壮的叙事&mdash;&mdash; <span style=""font-weight: bold;"">机器越来越强，人类节节败退，这些古老的智力游戏似乎正在被 AI 宣判死刑。</span></p>
<p style=""text-align: left;"">但真实的故事，却如棋局般出人意料。</p>
<p style=""text-align: left;"">2026 年，国际象棋被 AI 碾压将近 30 年之后，全球最大的国际象棋平台 Chess.com 坐拥 <span style=""font-weight: bold;"">2.5 亿注册用户、日活跃用户超过 1000 万、年收入突破 2 亿美元 </span>。</p>
<p style=""text-align: left;"">国际象棋不但没有死，反而处于这个游戏几千年历史中人气的绝对巅峰。</p>
<p style=""text-align: left;"">一个被机器彻底「解决」的游戏，怎么反而越来越多人玩了？</p>
<p style=""text-align: left;"">&nbsp;</p>
<h",rss
"Mon, 17 Aug 2026 11:28:54 +0800",极客公园,世界机器人大会今年不一定「Wow！」，但有五个问题很值得关注,http://www.geekpark.net/news/368887,,,"<section class=""wx-article-wrap"">
<section class=""""></section>
<section>
<p style=""text-align: left; margin: 0px;""><strong style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">作者｜Li Yuan</strong></p>
<p style=""text-align: left; margin: 0px;""><strong style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">编辑｜张鹏</strong></p>
</section>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">8 月 10 日，宇树科技完成科创板申购，发行价 150.80 元，发行市值约 610 亿元，发行市盈率 219 倍，是通用设备行业平均值的近六倍。多家机构给出的挂牌后估值直接标到千亿以上，敲钟的日子很可能就落在这个月下旬，几乎与世界机器人大会撞在一起。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;""><strong style=""color: #000000; font-size: 16px; letter-spacing: 0.5px; line-height: 1.75; font-family: Optima-Regular, PingFangTC-light;"">钱多，预期更高。</strong>钱多，预期更高。对标电动车，意味着一个万亿级的制造业；对标 AI，则意味着根本没有天花板&mdash;&mdash;毕竟具身智能被寄予的，是让 AI 真正落进物理世界。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">热的是估值，冷的是订单。可作对照的是另一组数字。2025 年宇树人形机器人出货 5500 多台，全球第一；工信部预计 2026 年全年整机产量有望突破 10 万台，比去年跳升五倍。增速极快，但总产值仍远撑不起千亿估值。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light,'PingFang SC','PingFang TC','Hiragino Sans GB','Microsoft YaHei',sans-serif; font-size: 16px; line-height: 1.75; margin: 0 0 24px 0; margin-left: 8px; margin-right: 8px;"">而行业真实的状态是，<strong",rss
"Mon, 17 Aug 2026 11:26:23 +0800",极客公园,闭门、举牌、真话，这场路演有点不一样,http://www.geekpark.net/news/368885,,,"<section class=""wx-article-wrap"">
<section class=""wx_imgbc_placeholder""></section>
<section>
<p style=""text-align: left; margin: 0px;""><strong style=""font-family: Optima-Regular, PingFangTC-light; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">作者｜Li Yuan</strong></p>
<p style=""text-align: left; margin: 0px;""><strong style=""font-family: Optima-Regular, PingFangTC-light; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">编辑｜郑玄</strong></p>
</section>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">会算命的非遗挂件？专挑膝盖下手的外骨骼？会跳的机器人？</p>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">8 月 7 日，地瓜机器人办的这场闭门路演「地心引力 DemoDay 2026」，十个项目轮番上台，画风一个比一个野。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin: 0px 8px 24px;"">有做具身智能的，也有做智能硬件的，大部分都还初具雏形：一些项目，半年前才刚正式启动。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light,'PingFang SC','PingFang TC','Hiragino Sans GB','Microsoft YaHei',sans-serif; font-size: 16px; line-height: 1.75; margin: 0 0 24px 0; margin-left: 8px; margin-right: 8px;"">地瓜选择本场 Demoday 选手的调性，与其他不太一样。CEO 王丛开场就说：他不太在乎地瓜自己出货量多大、市场占有率多高，他更想看到的画面是，被他们孵化出来的那些五花八门的东西，能被随便拿一个回家，给爸妈玩，给孩子玩，路边看到都是。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light,'PingFang SC','PingFang TC','Hiragino Sans GB','Microsoft YaHei',sans-serif; font-size: 16px; line-height: 1.75; margin: 0 0 24px 0; margin-left: 8px; margin-right: 8px;"">地瓜过去一年一直在用真金白银和工程资源接住这批人&mdash;&mdash;如果你也对押注早期、押注还没长成形的怪点子感兴趣，这十个项目值得一个个看看。</p>
<section>
<section>
<section>
<section>
<section>
<p style=""margin-left: 8p",rss
2026-08-17T07:00:00-04:00,The Verge AI,Whisker’s AI-powered litter robot thinks my cats swapped bodies,https://www.theverge.com/tech/978323/whisker-litter-robot-5-pro-review,,,The greatest invention in pet tech in recent years is the litter robot. A machine that scoops your kitties' poop so you don't have to - what else could a cat owner possibly want? How about insights into your kitty's litter box usage that could flag health issues? Sign me up. But I have two [&#8230;],rss
