日期,账号,标题,链接,摘要,标签,正文,来源
"Sun, 20 Sep 2026 17:42:31 GMT",InfoQ 机器人,硅基流动完成B+轮二期及C轮融资，年内累计融资近29亿元,https://www.infoq.cn/article/oP7tDkoaamphFBkDY8uW?utm_source=rss&utm_medium=article,,,"<div align=""right""><a href=""https://www.infoq.cn/article/oP7tDkoaamphFBkDY8uW?utm_source=rss&amp;utm_medium=article"">点击查看原文></a></div>",rss
"Mon, 21 Sep 2026 09:01:53 +0800",极客公园,卢伟冰谈小米18 Pro涨价：大家会觉得合理；剪映发布 Hub 及 AI 助手「小映」；苹果或 10 月推出智能家居设备｜极客早知道,http://www.geekpark.net/news/370681,,,"<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/43/79/43795199422e56c10e0d062910c89e68.png"" /></p>
<h2>B 站上线 AI 无限竞技场测评榜：GPT-6 Astra 现居榜首</h2>
<p>9 月 20 日，B 站宣布上线「AI 无限竞技场」大模型测评榜，并同步公布了首轮模型排行榜。据 B 站介绍，「AI 无限竞技场」是一个汇集了 B 站 UP 主 AI 大模型测评的竞技广场，由各领域 UP 主对上百个大模型的真实场景实测构成，涵盖代码、推理、协作、知识等多种测评主题。</p>
<p>其中 GPT-6 Astra 在 10 个 UP 主测评中拿下榜首，打败 GLM-5.3 获得榜首次数冠军；前 5 名中，国产大模型占据 3 席。</p>
<p>不同于传统跑分评测，B 站 AI 无限竞技场不设主题或测评维度限制，来自各个分区的 UP 主们以真实工作流、专业应用、趣味脑洞等自主命题，在同题 PK 中直观呈现各模型的实际表现差异。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/3d/8f/3d8f72b109e785aca9f698560b366248.jpeg"" /></p>
<p>榜单涵盖 DeepSeek、Kimi、ChatGPT、Claude、Gemini、豆包、千问、Hy、MiniMax 等主流模型对比测评，排名实时更新，持续面向全站 UP 主开放报名。（来源：ITBears）</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/b3/94/b394d4035ad59aa241fd7a6907d240d2.png"" /></p>
<h2>iPhone 18 Pro 上市首日出现死机问题，苹果回应正调查</h2>
<p>9 月 20 日，据 CNMO 科技从韩媒获悉，苹果新款手机 iPhone 18 Pro 系列被曝出现设备突然关机后自动重启的「Panic Full」现象，反映相关问题的用户接连不断。</p>
<p>据业内人士 9 月 20 日透露，在拥有约 241 万会员的 iPhone 用户社区「阿沙莫」中，接连出现 iPhone 18 Pro 和 iPhone 18 Pro Max 遭遇 Panic Full 现象的帖子。Panic Full 现象是指iPhone设备停止响应后自动关机并意外重新开机的现象。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/74/61/746134172be6f01b2568d2bd64477850.png"" /></p>
<p>一名用户称，在进入需要 Face ID 认证的银行应用或照片应用「最近删除」项目后，反复使 Face ID 识别失败，即可重现设备关机现象。该用户表示，用手遮住 Face ID 传感器部分尝试认证，反复进行放手再遮挡的操作后，屏幕出现「请重试」提示，随后设备即自动重启。该用户称经多次测试，同一现象反复出现。</p>
<p>科技 YouTube 频道「ZUYONI」也表示，在收到 iPhone 18 Pro 用户举报后检查了正在使用的产品，确认发生了 Panic Full。该频道称，日常使用中尚未遇到，但在特定情况下 iPhone 会出现重启现象，在相册回收站查看或金融应用 Face ID 识别失败后立即重试再次失败时，Panic Full 便会发生并导致关机。（来源：CNMO）</p>
<p>&nbsp;</p>
<h2>Anthropic 计划将 IPO 推迟至 11 月，上市估值约 2 万亿美元</h2>
<p>9 月 20 日，据《华尔街日报》报道，Anthropic 计划将首次公开募股（IPO）推迟至 11 月进行，晚于许多投资者此前预期的 10 月。</p>
<p>知情人士透露，部分 Anthropic 顾问认为，推迟至 11 月可以让公司有时间展示第三季度财务数据，以证明其竞争地位。知情人士表示，将 IPO 目标定在 11 月的决定是在 Anthropic 前研究员发出公开警告、引发关于 AI 发展速度是否过快辩论之前作出的。这一时间安排仍可能发生变化。</p>
<",rss
"Sun, 20 Sep 2026 15:27:15 +0800",极客公园,三体还没降临，是因为叶文洁没用上千问办公吗？,http://www.geekpark.net/news/370667,,,"<p>天文观测，或许大概是最容易让普通人产生浪漫想象的一类科学。</p>
<p>巨大的穹顶缓缓打开，镜筒转向几亿光年之外，一束用从宇宙深处赶来的微光落到探测器上。然后告诉人类，这里几百万年曾经出现过超新星、伽马暴、中子星合并&hellip;&hellip;研究的问题也从微观的重元素从何而来，覆盖到恒星如何死亡、极端物理条件下会发生什么。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/00/d6/00d6d4b0eedcad7fb033416c9def984a.png"" /></p>
<p>但这些工作落到具体的天文望远镜使用时，日常却会变得琐碎而辛苦。</p>
<p>冬天夜长，国家天文台兴隆观测基地一次值班经常要持续十几个小时。值班人员需要彻夜守着望远镜和控制软件，盯目标位置、天气和设备状态，调参数，排任务。地球在转，目标也在不断改变位置；云层、湿度、风速、月光都会影响观测；机械、网络和供电也可能出现变动。</p>
<p>只是按照既定计划观测一晚，就已经够繁琐。但对瞬变观测来说，麻烦还远不止是夜班长。</p>
<p>超新星、伽马暴这类事件无法提前推算。尤其是超新星爆发后的早期阶段，亮度和光谱会快速变化，一些特征可能过了几个小时或者几天就不再出现。科研团队发现得越早、跟得越快，能够留下的观测数据也越完整。</p>
<p>中国科学院国家天文台高级工程师，兴隆观测基地天文组负责人郑捷把这种情况形容成「天上掉馅饼」。</p>
<p>首先能「看到馅饼掉下来」，就是非常复杂的第一步。</p>
<p>瞬变就意味着有一些原定观测任务需要被打乱排班。如果今晚已经排了三个科学任务，突然，一颗疑似极早期超新星突然出现在预警系统里，那这个目标到底重不重要，它现在是否处于可观测区域，天气是否允许，哪台望远镜有条件接手；原来的任务已经排满，又该挪掉哪一个&hellip;&hellip;这些繁琐的任务，全都需要在极短时间里完成重新判断。然后逐级协调排程与设备调用。</p>
<p>于是，今年国家天文台科研团队在千问办公协助下做了一次新的尝试。</p>
<p>基于千问办公的 Agent Harness，团队用不到 3 天、千元左右的成本搭出了一套科研级望远镜仿真环境。望远镜组件和传感器接口被包装成 MCP，Agent 可以读取设备状态和可观测条件，随后，相关 Agent 框架又接入了「司天」探路者和「司天」原型机。</p>
<p>一种新的瞬变观测范式，在 AI 的驱动下，逐渐走向成熟。</p>
<h1 style=""text-align: center;""><strong><em>01</em></strong></h1>
<p style=""text-align: center;""><strong>自动望远镜已经发展了几十年，</strong></p>
<p style=""text-align: center;""><strong>为什么还需要 Agent？</strong></p>
<p>望远镜自动化并不是大模型时代才出现的技术。</p>
<p>简单来说，我们可以将它分成三个阶段：<strong>发现异常、分析异常和资源调度。</strong></p>
<p>这其中，最成熟的是资源调度。今天的 Las Cumbres Observatory 已经把分布在全球 7 个站点的 27 台机器人望远镜当作一个整体运行。科研人员提交观测请求，中央调度系统根据目标可见性、天气、设备和时间窗口安排任务；一个站点天气变差之后，任务还可以被重新分配到其他站点。整个网络的计划每小时会被重新计算多次。</p>
<p>关于发现异常，目前行业也产生了一批颇具代表性的探索。比如 2026 年 2 月 24 日，Vera C. Rubin Observatory 在一个晚上发出了约 80 万条科学告警。随着系统全面运行，这个数字预计最高达到每夜 700 万条；一次天空变化被发现后，公开告警可以在约两分钟内发出。</p>
<p><strong>候选数量可以随着巡天能力迅速增长，适合做后随观测的望远镜时间却始终有限。</strong>于是，一个新的问题出现了：这些海量异常到底值不值得跟踪，选哪一个跟踪，在有限时间里用哪台设备跟踪，判断的代价并没有同步下降。</p>
<p style=""text-align: center;""><img src=""https://imgslim.geekpark.net/uploads/image/file/6f/13/6f1333c910d10c0b645da8225efa2c2f.png"" /></p>
<p>为了解决这",rss
"Sun, 20 Sep 2026 15:15:14 +0800",极客公园,机器人如何自进化，乐享科技走了一条新路,http://www.geekpark.net/news/370665,,,"<div>
<section>
<section></section>
<section>
<p><strong>作者｜Li Yuan</strong></p>
<p><strong>编辑｜郑玄</strong></p>
</section>
<p>最近，乐享科技因为一个颇大胆的 claim，引发了不少关注：它提出，其具身智能模型以太大模型能够在部署和执行过程中持续更新，并将这种能力概括为「自进化」，是全球首个能自进化的具身智能模型。</p>
<section>自进化是一个容易引起争议的说法。「进化」究竟是模型参数发生了变化，还是进行了任务的临时调整？在多大程度上这样的调整能够变成可迁移的新能力？一个模型能够适配不同场景和不同身体，又应该被理解为工程层面的泛化，还是更强意义上的持续成长？在机器人行业仍然需要解决稳定执行问题的阶段，「自进化」显然是一个需要被谨慎对待的判断。</section>
<p>近日，乐享科技又进行了一场户外直播。按照直播前公布的目标，搭载 Aether 以太大模型的机器人要在户外接受随机点单，完成包括食材和工具处理、烤制、翻面、上菜在内的烧烤任务，并应对临时打断、需求临时增加和场景变化。</p>
<p>在现场超 30 位专业媒体和线上超 550 万观众的见证下，实际呈现的过程并非每一步都顺利。</p>
<p>机器人完成了部分自主烧烤操作，也出现了停顿、失败和重新调整。乐享科技似乎并不回避这些不完美：它想展示的重点，不是机器人在一个固定流程里零失误地把烧烤做完，而是任务和环境发生变化之后，机器人能否继续寻找信息、调整动作，再把任务推进下去。两个机器人本体全程互相传递任务信息、自主思考决策并合理分工协作。</p>
<img alt="""" src=""https://imgslim.geekpark.net/uploads/image/file/85/ee/85ee4f1d1825ca3252671c9912d9a068.jpg"" />
<p>一场直播当然不能回答关于「自进化」的所有问题，但这种展示方式至少体现出一种相对开放的态度：机器人可以失败，真正需要观察的是失败之后会发生什么。</p>
<p>对机器人来说，「自进化」不能只是一个好听的词。它至少要回答三个问题：第一，机器人能不能发现现实和自己预测之间的偏差；第二，它能不能判断哪些经验值得留下、哪些应该忘掉；第三，它能不能把一次任务、一个场景和一具身体上的经验，迁移到新的任务、场景和身体上。</p>
<p>当数字世界的 AI 开始讨论自进化，物理世界的 AI 有没有自进化，或许是下一个时代最重要的问题。</p>
<p>为此，我们和乐享科技背后的团队聊了聊他们的模型思路。</p>
<p>&nbsp;</p>
<section>
<section>
<section>
<section>
<section>
<p><em><strong>01</strong></em></p>
</section>
</section>
<section>
<section></section>
</section>
</section>
</section>
<p><strong><strong><strong>不是更会模仿，</strong></strong></strong></p>
<p><strong><strong><strong>而是能不能理解真实世界</strong></strong></strong></p>
</section>
<p>过去几年，具身智能最常见的思路，是把视觉、语言和动作连接起来：机器人看到环境，接收任务，再输出动作。这条路线的价值很直接，它让机器人可以借助大规模数据学习人的示范，也让复杂指令开始有机会落到具体行动上。</p>
<p>但在乐享科技团队看来，这种从输入到动作的映射仍然存在一个根本限制：它擅长回答「下一步应该做什么」，却未必真正理解「为什么要这样做」，以及这个动作会给真实世界带来什么后果。</p>
<p>团队将 VLA 的局限概括为「不懂因果」，将传统 world model 的问题概括为「可生成、不可执行」。按照这一判断，前者更接近从已有数据中学习动作规律，但这并不自然等于理解动作与结果之间的因果关系；后者可以预测世界可能如何变化，却不代表预测出的未来一定能够被机器人的关节、力矩和控制系统实现。</p>
<section><img alt="""" src=""https://imgslim.geekpark.net/uploads/image/file/bb/85/bb855f845b1e0626274ba8e167238710.png"" /></section>
<p>真实世界恰恰不是一组干净的输入输出。接触力、摩擦、滑动、遮挡、物",rss
"Sun, 20 Sep 2026 15:08:22 +0800",极客公园,不可逆的人类衰老，快被 AI 破解了,http://www.geekpark.net/news/370664,,,"<section>
<section>
<section><strong>作者｜Li Yuan</strong><strong><br /></strong></section>
<section><strong>编辑｜<strong>郑玄</strong></strong></section>
<section><strong><strong>&nbsp;</strong></strong></section>
</section>
</section>
<p>2026 年 9 月，42 个平均 67 岁的人，在六只不同的时钟上同时变年轻了。</p>
<p>这些时钟不在墙上，而在他们的血液里。</p>
<p>服用一种名叫 rentosertib 的药物四周后，患者体内近 3000 种蛋白被检测，其中 326 种发生显著变化。六套由不同团队开发的模型都认为，他们的身体正在朝更年轻的方向移动。</p>
<p>多数时钟倒退了 3 到 4 年。其中一只，倒退了接近 6 年。</p>
<p>更不可思议的是，这款药是 AI 做出来的。</p>
<p>它来自英矽智能，一家已经登陆港交所、也是目前全球临床进展最快的 AI 制药公司之一。AI 帮助它从海量生物数据中找到靶点，再设计出能够作用于这个靶点的分子。如今，rentosertib 已经走到Ⅲ期临床。</p>
<p>极客公园采访了英矽智能创始人 Alex Zhavoronkov。他告诉我们，自己平均每六天就会发表一篇论文。</p>
<p>但说起这项研究，他没有掩饰自己的激动：「这是我一生中最重要的论文。」</p>
<p>在许多古老传说里，世界某处藏着一眼不老泉。</p>
<p>衰老的人只要喝下泉水，就能恢复青春，让时间重新在身体里向后流动。</p>
<p>几千年来，不同国家的人们都曾痴迷于寻找不老泉的力量。</p>
<p>不老泉当然从未被找到。</p>
<p>但这一次，我们在一场真实的人体试验里，第一次看见了它可能流过的痕迹。</p>
<p>&nbsp;</p>
<section></section>
<section>
<section>
<section>
<section>
<section>
<section>
<section>
<p><em><strong>01<br /></strong></em></p>
</section>
</section>
<section>
<section></section>
</section>
</section>
</section>
</section>
<p><strong><strong>血液里的年龄，被往回拨了六年<br /></strong></strong></p>
</section>
</section>
<p>&nbsp;</p>
<p>你今年几岁，是一个很容易回答的问题。</p>
<p>你的身体究竟几岁，不是。</p>
<p>两个同样 67 岁的人，一个可能每天跑步、工作、旅行；另一个已经同时患上肺病、糖尿病和心血管疾病。他们在日历上活过了同样长的时间，身体内部的时间，却走得完全不一样。</p>
<p>现代医学几乎可以测量人体的一切。</p>
<p>血糖有数字，肿瘤有影像，肺功能甚至可以精确到毫升。但直到今天，医生仍然没有一支温度计，可以插进人体，读出一个人究竟「老到了什么程度」。</p>
<p>这也是抗衰老药一直很难被证明的原因，等待人们吃下抗衰老药过半个世纪确认疗效很难。</p>
<p>20 世纪 50 年代，科学家开始正式讨论「生物年龄」：身份证上的数字只代表一个人出生了多久，身体里的年龄，应该反映他距离衰弱、疾病和死亡还有多远。</p>
<p>但这个年龄要怎么测，随后困扰了研究者几十年。</p>
<p>真正的转折发生在 2013 年前后。UCLA 教授 Steve Horvath 发现，只要观察 DNA 上数百个会随年龄变化的化学标记，就能相当准确地推算出一个人的年龄。这套方法后来被称为「表观遗传时钟」。</p>
<p>这些时钟不看生日，而是看时间经过身体后留下的东西。</p>
<p>DNA 上的微小标记、血液里的代谢物，以及成千上万种蛋白，都会随着年龄发生变化。把足够多人的数据交给 AI，它就能从一管血里猜出：这个人的身体，更像 50 岁，还是 70 岁。</p>
<p>过去，衰老时钟主要负责报时。</p>
<p>9 月 8 日，英矽智能宣布，它们第一次在自己的一款药物试验里，看见六只时钟同时向后走了。</p>
<p><img alt="""" src=""https://imgslim.geekpark.net/uploads/image/file/31/dd/31dd9fcffd85dfd12ea1b24a",rss
"Sun, 20 Sep 2026 20:29:07 +0000",TechCrunch AI,World model companies are keeping a lot of secrets,https://techcrunch.com/2026/09/20/world-model-companies-are-keeping-a-lot-of-secrets/,,,"Everyone in the world-models space is sitting on a pile of cash and a ton of buzz, but good luck getting anyone — from the founders to their own data suppliers — to tell you what they're actually building.",rss
