日期,账号,标题,链接,摘要,标签,正文,来源
"Tue, 18 Aug 2026 11:07:02 +0000",量子位,年轻人首选B级闪充轿车秦MAX正式上市，售价10.99-14.39万元,https://www.qbitai.com/2026/08/474907.html,,,8月13日，比亚迪秦MAX正式上市，推出EV与DM-i双动力版本,rss
"Tue, 18 Aug 2026 05:58:57 +0000",量子位,650亿美元！IPO前夕，Anthropic营收底牌曝光,https://www.qbitai.com/2026/08/474673.html,,,回头看，A社就这样完成了反超,rss
"Wed, 19 Aug 2026 08:10:47 +0800",极客公园,苹果「摄像头耳机」曝光；小米机器人将亮相机器人大会；特斯拉与 SpaceX 合并预期升温 | 极客早知道,http://www.geekpark.net/news/368995,,,"<p style=""text-align: center;""><img height=""392"" src=""https://imgslim.geekpark.net/uploads/image/file/d6/91/d691a58bf8b6b885da63ca2c1214990f.png"" /></p>
<h2 style=""text-align: left;""><span style=""font-weight: bold;"">OpenAI第二季度营收 67 亿美元，增速远不及 Anthropic</span></h2>
<p style=""text-align: left;"">据《华尔街日报》报道，OpenAI 向投资者透露，其第二季度营收较第一季度增长了 18%，但亏损进一步扩大。这一业绩令部分股东感到失望，他们此前曾期望这家公司在追赶竞争对手 Anthropic 方面能展现出更大进展。</p>
<p style=""text-align: left;"">OpenAI 表示，截至 6 月的三个月内，公司营收增至 67 亿美元，高于第一季度的 57 亿美元。与此同时，据知情人士透露，其营业亏损率进一步扩大，使得该公司在备受期待的首次公开招股 (IPO) 之前，距离实现盈利更加遥远。</p>
<p style=""text-align: left;"">同期，Anthropic 的营收增长了一倍多，达到 116 亿美元，这是该公司营收首次超过成立时间更早的竞争对手 OpenAI。而且，Anthropic 还实现了小幅营业盈利。（来源：凤凰网科技）</p>
<p style=""text-align: center;""><img height=""392"" src=""https://imgslim.geekpark.net/uploads/image/file/04/c9/04c93d08bfac7c727b77f8d2087f73ee.png"" /></p>
<h2 style=""text-align: left;""><span style=""font-weight: bold;"">百度李彦宏：目标让文心回到第一梯队</span></h2>
<p style=""text-align: left;"">8 月 18 日，百度发布 2026 年第二季度业绩，实现营收 313 亿元，同比下降 4%。</p>
<p style=""text-align: left;"">其中，百度核心 AI 新业务收入达到 125 亿元，同比增长 25%，占百度一般性业务收入的 50%，连续第二个季度占比过半。与此同时，在线营销服务收入 131 亿元，同比下降 19%，传统业务收入 104 亿元，同比下降 23%。</p>
<p style=""text-align: left;"">晚间业绩电话会上，百度创始人李彦宏重点谈及了 AI 业务、昆仑芯的进展。对于日益激烈的模型竞争，李彦宏在电话会上回应称，从行业视角来看，基础模型仍在快速演进，大约每隔几个月就会有新的模型脱颖而出，这表明该领域依然高度活跃，竞争格局也远未定局。</p>
<p style=""text-align: left;"">李彦宏表示，展望未来，百度将继续投入必要资源，推动文心持续发展。作为这项工作的一部分，公司进一步优化了组织架构，并于近期引进顶尖的人工智能人才。「我们有信心加快人工智能迭代，让文心重新回到基础大模型的第一梯队。」（来源：蓝鲸财经）</p>
<p>&nbsp;</p>
<h2 style=""text-align: left;""><span style=""font-weight: bold;"">卢伟冰：新一代玄戒芯片即将发布，小米机器人将亮相世界机器人大会</span></h2>
<p style=""text-align: center;""><img height=""1920"" src=""https://imgslim.geekpark.net/uploads/image/file/5d/c1/5dc1771827b51c900fe6339d9ec7a7b2.png"" /></p>
<p style=""text-align: left;"">8 月 18 日，小米集团合伙人、集团总裁卢伟冰在财报电话会上透露，去年小米推出的玄戒 O1 芯片，在三款终端上的累计出货量已超过百万，实现了旗舰芯片规模化验证，全新一代小米玄戒芯片也即将发布。</p>
<p style=""text-align: left;"">卢伟冰表示，9 月份小米会进入密集的新品发布期，会有一系列重磅旗舰产品陆续上市。</p>
<p style=""text-align: left;"">据爆料，小米新一代自研 SoC 将命名为玄戒 O",rss
"Tue, 18 Aug 2026 13:56:14 +0800",极客公园,TikTok带货博主卷疯快递：三天，从深圳到伦敦,http://www.geekpark.net/news/368962,,,"<div>
<div class=""ace-line ace-line old-record-id-EXbbdfz0RofkhQxbpmbcWPWAnoc"">&nbsp;</div>
<div class=""ace-line ace-line old-record-id-R0AEdjzLyoO3u6xNFxEcHXDHncc"">今年6月26日，英国气温飙到了36摄氏度，创下十多年来的纪录。</div>
<div class=""ace-line ace-line old-record-id-L66PdZ6Vao3OKqxwTOacfc3cn1e"">26万台小电风扇，从中国出发，在不到两周的时间里涌进了欧洲人的家门。不少英国人从下单到收货，只用了两天半。</div>
<div class=""ace-line ace-line old-record-id-MPC4dvVfJoUoF6xiD4acXX8dnRe"">放在五年前，跨境卖家根本不敢想象这么快。而现在，这不得不成为&ldquo;基础&rdquo;。</div>
<div class=""ace-line ace-line old-record-id-Yxh7dM1ZAoyoqsxmAg7c2NbRnK7"">8月5日，菜鸟集团正式发布""全球三日达""，在中国至欧洲、泛欧国家间、中东国家间等15条核心线路上，实现3个自然日门到门送达。0.5公斤欧洲小包，单票物流费只有标准国际快递的一半。</div>
<div class=""ace-line ace-line old-record-id-NjifdBmbSoYsDMxObJpcaRzKnwc"">这是继2020年&ldquo;全球十日达&rdquo;和2023年&ldquo;全球五日达&rdquo;之后，跨境物流速度的又一次飞跃。</div>
<div class=""ace-line ace-line old-record-id-VSkld3QtJoemlJxqXWpch6FunKe"">快递速度飞跃的背后，是跨境电商正在经历的一场深层变革。变革的源头，是以TikTok为代表的内容电商的崛起。</div>
<div class=""ace-line ace-line old-record-id-KAzld5HD2oZ5u8xnjoOcJ6tbntb"">TikTok等内容平台上，一条爆款视频，可能只需要几个小时，就能卖掉几万件商品。一场直播带来的订单，可能在几个小时内突破过去一个月的销量；一个网红推荐的小风扇，可能在欧洲高温天气里瞬间成为爆款。流量来得越来越快，消费者的耐心却越来越短。</div>
<div class=""ace-line ace-line old-record-id-PS4fdx7N7oUuPqxZS1VcyThGnob"">如今，对于跨境卖家来说，真正的挑战不仅是&ldquo;卖出去&rdquo;，更是&mdash;&mdash;消费者下单之后，能不能在他们失去兴趣之前收到货。</div>
<div class=""ace-line ace-line old-record-id-M1U3db69wo7EzYxqHAocmYf0nTe"">&nbsp;</div>
<h2 class=""heading-2 ace-line old-record-id-TL3mdJGl9ornEixXzcXcwUSvnqF""><strong>内容电商的流量是&ldquo;脉冲式&rdquo;的</strong></h2>
<div class=""ace-line ace-line old-record-id-RQhhdOCkqoSm6IxCLaZclzg6n7c"">过去几年，跨境电商的生态被一个变量彻底改写：内容电商。</div>
<div class=""ace-line ace-line old-record-id-K0H7dNdOIo4W6CxyjCIcQUWXnwd"">数据显示，2026年上半年，TikTok Shop全球商品交易总额突破503亿美元，同比增长92%；美国市场直播电商增长尤为迅猛，年中大促期间较去年同期增长超过225%。</div>
<div class=""ace-line ace-line old-record-id-I0dxdiDKBotQ4hx8zrecM8bjn3d"">内容电商和传统电商的增长模式完全不同。<strong>传统货架电商的流量是相对平稳的，而内容电商的流量特征是&ldquo;脉冲式&rdquo;的&mdash;&mdash;一条突如其来的爆款短视频、一场知名达人的爆单直播，往往能在短短数小时内拉爆成千上万笔订单。</strong></div>
<div class=""ace-line ace-line o",rss
"Tue, 18 Aug 2026 09:15:00 +0800",极客公园,从「拍得到」到「拍得成」：大疆如何重塑全景影像天花板,http://www.geekpark.net/news/368932,,,"<section class=""wx-article-wrap"">
<section><img alt=""图片"" class=""rich_pages wxw-img"" src=""https://imgslim.geekpark.net/uploads/image/file/5a/d3/5ad3d77d7e413c9c9b0d887774a2b40e.jpeg"" style=""display: block; width: 661px !important; vertical-align: bottom; margin-top: 0px; margin-bottom: 0px; background-color: transparent; height: auto !important;"" /></section>
<section class="""">在天上，为全景影像打下地基。</section>
<section>
<p style=""text-align: left; margin-top: 0px; margin-bottom: 0px;""><strong style=""font-family: Optima-Regular, PingFangTC-light; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">作者｜张勇毅</strong></p>
<p style=""text-align: left; margin-top: 0px; margin-bottom: 0px;""><strong style=""font-family: Optima-Regular, PingFangTC-light; font-size: 16px; font-weight: bold; line-height: 1.5; color: #375474; text-align: left;"">编辑｜郑玄</strong></p>
</section>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin-top: 0px; margin-bottom: 24px;"">即使你不怎么关注摩托车，今年你大概也刷到过张雪机车的故事：一支成立不到两年的中国车队，第一次征战世界超级摩托车锦标赛，今年 3 月底就在葡萄牙波尔蒂芒以近 4 秒的优势拿下队史首冠，周末连下两回合；到 6 月中旬，赛季第六冠已经到手。</p>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin-top: 0px; margin-bottom: 24px;"">比成绩更有戏剧性的是这支车队的来路。创始人张雪 14 岁在湖南山村骑上摩托，辍学进修理铺当学徒，20 岁左右就能闭着眼组装发动机；如今征战世界赛场的那台 820RR-RS，用的是自研的 819cc 直列三缸发动机，车架和电控全部国产。一个修车学徒，把「自己造」这件事做到了世界冠军的领奖台上。</p>
<section><img alt=""图片"" class=""rich_pages wxw-img js_img_placeholder wx_img_placeholder"" src=""https://imgslim.geekpark.net/uploads/image/file/b0/52/b052c4e55fc3b71612698efe8c59f034.png"" /></section>
<p style=""font-family: Optima-Regular, PingFangTC-light, 'PingFang SC', 'PingFang TC', 'Hiragino Sans GB', 'Microsoft YaHei', sans-serif; font-size: 16px; line-height: 1.75; margin-top: 0px; margin-bottom:",rss
